episode_id,time,node_id,queue_type,queue_length,arrivals,departures,drops,cpu_allocated
0,4,7,public:2,0.0,0,0,0,0.5
0,4,7,public:12,0.0,0,0,0,0.5
0,4,7,public:17,0.0,0,0,0,0.5
0,4,8,private,0.0,0,0,0,0.5
0,4,8,offloading,1.765967166409009,0,0,0,0.5
0,4,8,public:3,0.0,0,0,0,0.5
0,4,8,public:13,0.0,0,0,0,0.5
0,4,8,public:18,0.0,0,0,0,0.5
0,4,9,private,0.0,0,0,0,0.5
0,4,9,offloading,2.074918089888388,1,1,0,0.5
0,4,9,public:4,0.0,0,0,0,0.5
0,4,9,public:14,0.0,0,0,0,0.5
0,4,9,public:19,0.0,0,0,0,0.5
0,4,10,private,0.0,0,0,0,0.5
0,4,10,offloading,7.924197851747557,0,1,0,0.5
0,4,10,public:0,0.0,0,0,0,0.5
0,4,10,public:5,0.0,0,0,0,0.5
0,4,10,public:15,0.0,0,0,0,0.5
0,4,11,private,0.0,0,0,0,0.5
0,4,11,offloading,1.340656499846589,1,0,0,0.5
0,4,11,public:1,0.0,0,0,0,0.5
0,4,11,public:6,0.0,0,0,0,0.5
0,4,11,public:16,0.0,0,0,0,0.5
0,4,12,private,0.0,0,0,0,0.5
0,4,12,offloading,1.8580513878868041,0,0,0,0.5
0,4,12,public:2,0.0,0,0,0,0.5
0,4,12,public:7,0.0,0,0,0,0.5
0,4,12,public:17,0.0,0,0,0,0.5
0,4,13,private,0.0,0,0,0,0.5
0,4,13,offloading,1.3261039655194615,1,0,0,0.5
0,4,13,public:3,0.0,0,0,0,0.5
0,4,13,public:8,0.0,0,0,0,0.5
0,4,13,public:18,0.0,0,0,0,0.5
0,4,14,private,0.0,0,0,0,0.5
0,4,14,offloading,1.9753830502174035,0,0,0,0.5
0,4,14,public:4,0.0,0,0,0,0.5
0,4,14,public:9,0.0,0,0,0,0.5
0,4,14,public:19,0.0,0,0,0,0.5
0,4,15,private,0.0,0,0,0,0.5
0,4,15,offloading,0.8259654187877072,0,0,0,0.5
0,4,15,public:0,0.0,0,0,0,0.5
0,4,15,public:5,0.0,0,0,0,0.5
0,4,15,public:10,0.0,0,0,0,0.5
0,4,16,private,0.0,0,0,0,0.5
0,4,16,offloading,0.0,0,0,0,0.5
0,4,16,public:1,0.0,0,0,0,0.5
0,4,16,public:6,0.0,0,0,0,0.5
0,4,16,public:11,0.0,0,0,0,0.5
0,4,17,private,0.0,0,0,0,0.5
0,4,17,offloading,2.722475604902905,1,0,0,0.5
0,4,17,public:2,0.0,0,0,0,0.5
0,4,17,public:7,0.0,0,0,0,0.5
0,4,17,public:12,0.0,0,0,0,0.5
0,4,18,private,0.0,0,0,0,0.5
0,4,18,offloading,3.25863030370839,1,1,0,0.5
0,4,18,public:3,0.0,0,0,0,0.5
