episode_id,time,agent_id,observation_shape,selected_action,target_node,reward_received
0,41,5,[7],3,15,-0.0
0,41,6,[7],0,6,-0.0
0,41,7,[7],2,12,-1.0
0,41,8,[7],0,8,-0.17499999701976776
0,41,9,[7],1,4,-1.0
0,41,10,[7],4,20,-0.0
0,41,11,[7],4,20,-0.0
0,41,12,[7],0,12,-0.0
0,41,13,[7],4,20,-0.0
0,41,14,[7],4,20,-1.0
0,41,15,[7],0,15,-0.0
0,41,16,[7],4,20,-0.0
0,41,17,[7],0,17,-0.0
0,41,18,[7],2,8,-1.0
0,41,19,[7],2,9,-0.07500000298023224
0,42,0,[7],2,10,-0.0
0,42,1,[7],1,6,-0.05000000074505806
0,42,2,[7],1,7,-1.0
0,42,3,[7],3,18,-1.0
0,42,4,[7],3,19,-1.0
0,42,5,[7],2,10,-0.20000000298023224
0,42,6,[7],3,16,-0.05000000074505806
0,42,7,[7],2,12,-0.0
0,42,8,[7],4,20,-0.05000000074505806
0,42,9,[7],3,19,-0.0
0,42,10,[7],4,20,-0.0
0,42,11,[7],1,1,-1.0
0,42,12,[7],0,12,-0.0
0,42,13,[7],4,20,-0.15000000596046448
0,42,14,[7],0,14,-1.0
0,42,15,[7],4,20,-0.0
0,42,16,[7],2,6,-0.07500000298023224
0,42,17,[7],0,17,-0.0
0,42,18,[7],1,3,-0.0
0,42,19,[7],4,20,-0.0
0,43,0,[7],1,5,-1.0
0,43,1,[7],3,16,-0.0
0,43,2,[7],4,20,-1.0
0,43,3,[7],0,3,-0.0
0,43,4,[7],3,19,-1.0
0,43,5,[7],0,5,-0.0
0,43,6,[7],1,1,-1.0
0,43,7,[7],0,7,-0.0
0,43,8,[7],0,8,-0.0
0,43,9,[7],1,4,-0.0
0,43,10,[7],1,0,-0.0
0,43,11,[7],2,6,-1.0
0,43,12,[7],1,2,-0.05000000074505806
0,43,13,[7],0,13,-0.0
0,43,14,[7],2,9,-0.0
0,43,15,[7],4,20,-1.0750000476837158
0,43,16,[7],0,16,-0.0
0,43,17,[7],4,20,-0.0
0,43,18,[7],1,3,-0.0
0,43,19,[7],3,14,-0.0
0,44,0,[7],2,10,-1.0
0,44,1,[7],2,11,-0.0
0,44,2,[7],2,12,-1.0
0,44,3,[7],0,3,-1.0
0,44,4,[7],3,19,-1.0
0,44,5,[7],3,15,-0.20000000298023224
0,44,6,[7],1,1,-1.0
0,44,7,[7],0,7,-0.0
0,44,8,[7],2,13,-0.17499999701976776
0,44,9,[7],1,4,-0.0
0,44,10,[7],4,20,-0.32499998807907104
0,44,11,[7],3,16,-0.0
0,44,12,[7],4,20,-1.0
0,44,13,[7],1,3,-0.05000000074505806
0,44,14,[7],1,4,-1.0
0,44,15,[7],3,10,-1.0
0,44,16,[7],2,6,-0.0
0,44,17,[7],2,7,-0.0
0,44,18,[7],2,8,-0.0
0,44,19,[7],0,19,-1.0
0,45,0,[7],2,10,-1.0
0,45,1,[7],1,6,-0.0
0,45,2,[7],0,2,-1.0
0,45,3,[7],0,3,-1.0750000476837158
0,45,4,[7],4,20,-0.0
0,45,5,[7],3,15,-0.0
0,45,6,[7],4,20,-0.0
0,45,7,[7],0,7,-0.07500000298023224
0,45,8,[7],4,20,-0.07500000298023224
0,45,9,[7],3,19,-0.15000000596046448
0,45,10,[7],4,20,-0.10000000149011612
0,45,11,[7],0,11,-1.0
0,45,12,[7],2,7,-0.0
0,45,13,[7],2,8,-0.0
0,45,14,[7],1,4,-0.0
0,45,15,[7],0,15,-0.17499999701976776
0,45,16,[7],2,6,-1.0750000476837158
0,45,17,[7],1,2,-1.0
0,45,18,[7],0,18,-0.0
0,45,19,[7],3,14,-1.0499999523162842
0,46,0,[7],4,20,-0.0
0,46,1,[7],3,16,-1.0
0,46,2,[7],0,2,-0.0
0,46,3,[7],1,8,-0.0
0,46,4,[7],4,20,-0.0
0,46,5,[7],4,20,-0.0
0,46,6,[7],1,1,-0.0
0,46,7,[7],1,2,-1.0
0,46,8,[7],1,3,-0.0
0,46,9,[7],3,19,-0.0
0,46,10,[7],0,10,-0.05000000074505806
0,46,11,[7],3,16,-1.0
0,46,12,[7],1,2,-0.22499999403953552
0,46,13,[7],0,13,-0.0
0,46,14,[7],4,20,-0.0
0,46,15,[7],0,15,-0.05000000074505806
0,46,16,[7],3,11,-1.0
0,46,17,[7],1,2,-0.0
0,46,18,[7],0,18,-0.0
0,46,19,[7],4,20,-0.0
0,47,0,[7],0,0,-0.0
0,47,1,[7],1,6,-0.0
0,47,2,[7],2,12,-0.07500000298023224
0,47,3,[7],2,13,-0.0
0,47,4,[7],1,9,-0.0
0,47,5,[7],2,10,-0.17499999701976776
0,47,6,[7],0,6,-0.0
0,47,7,[7],1,2,-1.0
0,47,8,[7],1,3,-0.22499999403953552
0,47,9,[7],0,9,-0.0
0,47,10,[7],3,15,-0.0
0,47,11,[7],0,11,-1.0750000476837158
0,47,12,[7],4,20,-0.22499999403953552
0,47,13,[7],3,18,-0.05000000074505806
0,47,14,[7],2,9,-0.0
0,47,15,[7],1,0,-0.20000000298023224
0,47,16,[7],3,11,-1.0
0,47,17,[7],3,12,-0.0
0,47,18,[7],4,20,-0.07500000298023224
0,47,19,[7],1,4,-0.0
0,48,0,[7],0,0,-1.0499999523162842
0,48,1,[7],0,1,-1.0
0,48,2,[7],2,12,-1.0
0,48,3,[7],1,8,-0.125
0,48,4,[7],0,4,-1.0
0,48,5,[7],2,10,-0.0
0,48,6,[7],3,16,-0.0
0,48,7,[7],0,7,-1.125
0,48,8,[7],2,13,-0.17499999701976776
0,48,9,[7],3,19,-0.05000000074505806
0,48,10,[7],3,15,-0.0
0,48,11,[7],2,6,-0.0
0,48,12,[7],2,7,-0.0
0,48,13,[7],3,18,-0.0
0,48,14,[7],0,14,-1.0
0,48,15,[7],2,5,-0.17499999701976776
0,48,16,[7],4,20,-0.0
0,48,17,[7],3,12,-1.0
0,48,18,[7],2,8,-0.0
0,48,19,[7],4,20,-0.0
0,49,0,[7],1,5,-0.0
0,49,1,[7],3,16,-1.0499999523162842
0,49,2,[7],0,2,-0.32499998807907104
0,49,3,[7],1,8,-0.0
0,49,4,[7],4,20,-1.0
0,49,5,[7],0,5,-0.0
0,49,6,[7],0,6,-0.0
0,49,7,[7],1,2,-0.0
0,49,8,[7],0,8,-0.0
0,49,9,[7],1,4,-0.0
0,49,10,[7],0,10,-0.0
0,49,11,[7],3,16,-1.0
0,49,12,[7],0,12,-0.0
0,49,13,[7],0,13,-1.0
0,49,14,[7],3,19,-0.05000000074505806
0,49,15,[7],0,15,-0.0
0,49,16,[7],0,16,-0.22499999403953552
0,49,17,[7],4,20,-1.0
0,49,18,[7],2,8,-1.0
0,49,19,[7],2,9,-0.0
0,50,0,[7],3,15,-1.0
0,50,1,[7],1,6,-0.0
0,50,2,[7],3,17,-0.0
0,50,3,[7],1,8,-0.0
0,50,4,[7],1,9,-1.0750000476837158
0,50,5,[7],4,20,-0.2750000059604645
0,50,6,[7],2,11,-0.22499999403953552
0,50,7,[7],2,12,-1.149999976158142
0,50,8,[7],4,20,-0.0
0,50,9,[7],2,14,-0.22499999403953552
0,50,10,[7],0,10,-0.0
0,50,11,[7],0,11,-0.0
0,50,12,[7],4,20,-0.0
0,50,13,[7],1,3,-0.0
0,50,14,[7],4,20,-0.0
0,50,15,[7],0,15,-0.0
0,50,16,[7],3,11,-0.0
0,50,17,[7],2,7,-0.20000000298023224
0,50,18,[7],2,8,-0.125
0,50,19,[7],3,14,-1.0
0,51,0,[7],3,15,-1.100000023841858
0,51,1,[7],0,1,-1.0
0,51,2,[7],1,7,-1.0
0,51,3,[7],2,13,-1.0
0,51,4,[7],1,9,-1.0
0,51,5,[7],0,5,-0.07500000298023224
0,51,6,[7],4,20,-0.07500000298023224
0,51,7,[7],4,20,-0.0
0,51,8,[7],2,13,-0.0
0,51,9,[7],4,20,-0.0
0,51,10,[7],0,10,-0.07500000298023224
0,51,11,[7],1,1,-0.0
0,51,12,[7],2,7,-0.07500000298023224
0,51,13,[7],3,18,-0.20000000298023224
0,51,14,[7],2,9,-0.0
0,51,15,[7],1,0,-0.30000001192092896
0,51,16,[7],3,11,-0.07500000298023224
0,51,17,[7],1,2,-0.0
0,51,18,[7],1,3,-1.0
0,51,19,[7],2,9,-0.10000000149011612
0,52,0,[7],4,20,-0.0
0,52,1,[7],1,6,-1.0
0,52,2,[7],2,12,-0.10000000149011612
0,52,3,[7],3,18,-0.0
0,52,4,[7],3,19,-1.0
0,52,5,[7],4,20,-0.0
0,52,6,[7],0,6,-1.0
0,52,7,[7],0,7,-0.0
0,52,8,[7],1,3,-0.25
0,52,9,[7],0,9,-0.0
0,52,10,[7],0,10,-0.0
0,52,11,[7],0,11,-1.0
0,52,12,[7],0,12,-1.0
0,52,13,[7],0,13,-0.0
0,52,14,[7],1,4,-1.0
0,52,15,[7],0,15,-0.0
0,52,16,[7],2,6,-0.0
0,52,17,[7],1,2,-0.0
0,52,18,[7],1,3,-0.0
0,52,19,[7],4,20,-0.0
0,53,0,[7],2,10,-0.0
0,53,1,[7],2,11,-1.0750000476837158
0,53,2,[7],0,2,-0.0
0,53,3,[7],1,8,-0.0
0,53,4,[7],1,9,-1.0
0,53,5,[7],3,15,-0.0
0,53,6,[7],4,20,-1.0499999523162842
0,53,7,[7],1,2,-0.05000000074505806
0,53,8,[7],2,13,-0.0
0,53,9,[7],3,19,-0.20000000298023224
0,53,10,[7],0,10,-0.2750000059604645
0,53,11,[7],2,6,-1.0499999523162842
0,53,12,[7],4,20,-0.0
0,53,13,[7],3,18,-0.05000000074505806
0,53,14,[7],0,14,-1.0
0,53,15,[7],2,5,-1.0
0,53,16,[7],4,20,-1.0
0,53,17,[7],2,7,-1.0
0,53,18,[7],1,3,-0.0
0,53,19,[7],0,19,-0.0
0,54,0,[7],3,15,-1.0
0,54,1,[7],3,16,-1.0
0,54,2,[7],2,12,-0.0
0,54,3,[7],0,3,-0.0
0,54,4,[7],3,19,-1.0
0,54,5,[7],3,15,-0.07500000298023224
0,54,6,[7],1,1,-1.0
0,54,7,[7],1,2,-0.0
0,54,8,[7],4,20,-0.0
0,54,9,[7],2,14,-0.0
0,54,10,[7],2,5,-0.0
0,54,11,[7],3,16,-0.0
0,54,12,[7],0,12,-1.0750000476837158
0,54,13,[7],4,20,-0.0
0,54,14,[7],2,9,-1.0
0,54,15,[7],2,5,-0.125
0,54,16,[7],0,16,-0.0
0,54,17,[7],1,2,-1.0
0,54,18,[7],3,13,-0.0
0,54,19,[7],2,9,-0.0
0,55,0,[7],3,15,-1.0
0,55,1,[7],3,16,-1.0
0,55,2,[7],1,7,-0.07500000298023224
0,55,3,[7],1,8,-0.0
0,55,4,[7],4,20,-0.0
0,55,5,[7],3,15,-0.0
0,55,6,[7],1,1,-0.0
0,55,7,[7],3,17,-1.0
0,55,8,[7],2,13,-0.0
0,55,9,[7],2,14,-0.0
0,55,10,[7],4,20,-0.32499998807907104
0,55,11,[7],3,16,-0.0
0,55,12,[7],0,12,-0.15000000596046448
0,55,13,[7],4,20,-0.20000000298023224
0,55,14,[7],1,4,-1.0
0,55,15,[7],1,0,-0.0
0,55,16,[7],2,6,-1.0
0,55,17,[7],2,7,-0.0
0,55,18,[7],1,3,-0.0
0,55,19,[7],0,19,-0.07500000298023224
0,56,0,[7],3,15,-0.0
0,56,1,[7],1,6,-1.0
0,56,2,[7],1,7,-0.0
0,56,3,[7],4,20,-0.2750000059604645
0,56,4,[7],2,14,-0.0
0,56,5,[7],2,10,-0.0
0,56,6,[7],3,16,-0.0
0,56,7,[7],4,20,-1.0
0,56,8,[7],2,13,-0.0
0,56,9,[7],4,20,-0.0
0,56,10,[7],4,20,-0.0
0,56,11,[7],2,6,-0.0
0,56,12,[7],1,2,-0.0
0,56,13,[7],0,13,-0.0
0,56,14,[7],4,20,-1.0
0,56,15,[7],0,15,-1.0
0,56,16,[7],4,20,-0.22499999403953552
0,56,17,[7],2,7,-1.0
0,56,18,[7],4,20,-0.0
0,56,19,[7],3,14,-0.125
0,57,0,[7],3,15,-0.0
0,57,1,[7],1,6,-0.0
0,57,2,[7],0,2,-1.0
0,57,3,[7],4,20,-0.0
0,57,4,[7],4,20,-0.0
0,57,5,[7],0,5,-0.0
0,57,6,[7],0,6,-0.0
0,57,7,[7],1,2,-0.0
0,57,8,[7],1,3,-0.0
0,57,9,[7],1,4,-0.0
0,57,10,[7],4,20,-0.22499999403953552
0,57,11,[7],0,11,-1.0
0,57,12,[7],4,20,-0.0
0,57,13,[7],2,8,-0.0
0,57,14,[7],3,19,-0.0
0,57,15,[7],0,15,-1.0
0,57,16,[7],3,11,-0.0
0,57,17,[7],1,2,-0.0
0,57,18,[7],3,13,-0.15000000596046448
0,57,19,[7],0,19,-0.22499999403953552
0,58,0,[7],3,15,-1.0
0,58,1,[7],4,20,-1.0
0,58,2,[7],0,2,-0.0
0,58,3,[7],0,3,-0.0
0,58,4,[7],1,9,-0.0
0,58,5,[7],0,5,-0.0
0,58,6,[7],3,16,-0.0
0,58,7,[7],0,7,-0.0
0,58,8,[7],1,3,-0.0
0,58,9,[7],3,19,-0.0
0,58,10,[7],1,0,-0.0
0,58,11,[7],2,6,-1.0
0,58,12,[7],0,12,-0.0
0,58,13,[7],4,20,-0.0
0,58,14,[7],1,4,-0.22499999403953552
0,58,15,[7],1,0,-0.05000000074505806
0,58,16,[7],0,16,-0.0
0,58,17,[7],3,12,-0.0
0,58,18,[7],3,13,-0.0
0,58,19,[7],1,4,-0.10000000149011612
0,59,0,[7],0,0,-1.0
0,59,1,[7],4,20,-1.0
0,59,2,[7],4,20,-1.0
0,59,3,[7],3,18,-0.125
0,59,4,[7],1,9,-0.0
0,59,5,[7],0,5,-0.0
0,59,6,[7],0,6,-0.0
0,59,7,[7],4,20,-1.0
0,59,8,[7],4,20,-0.375
0,59,9,[7],3,19,-1.0
0,59,10,[7],0,10,-0.0
0,59,11,[7],4,20,-0.0
0,59,12,[7],4,20,-0.0
0,59,13,[7],0,13,-1.0
0,59,14,[7],3,19,-0.0
0,59,15,[7],0,15,-0.0
0,59,16,[7],2,6,-0.0
0,59,17,[7],0,17,-0.0
0,59,18,[7],0,18,-0.0
0,59,19,[7],2,9,-0.0
0,60,0,[7],4,20,-1.0
0,60,1,[7],3,16,-0.0
0,60,2,[7],4,20,-0.07500000298023224
0,60,3,[7],3,18,-0.17499999701976776
0,60,4,[7],2,14,-0.0
0,60,5,[7],4,20,-0.07500000298023224
0,60,6,[7],0,6,-0.0
0,60,7,[7],0,7,-1.0750000476837158
0,60,8,[7],2,13,-0.0
0,60,9,[7],2,14,-0.0
0,60,10,[7],1,0,-0.0
0,60,11,[7],2,6,-0.0
0,60,12,[7],1,2,-1.0750000476837158
0,60,13,[7],3,18,-1.0
0,60,14,[7],4,20,-1.0
0,60,15,[7],4,20,-1.0499999523162842
0,60,16,[7],0,16,-0.42500001192092896
0,60,17,[7],3,12,-0.2750000059604645
0,60,18,[7],4,20,-0.0
0,60,19,[7],4,20,-0.0
0,61,0,[7],3,15,-0.0
0,61,1,[7],4,20,-0.0
0,61,2,[7],1,7,-0.0
0,61,3,[7],2,13,-0.0
0,61,4,[7],0,4,-0.125
0,61,5,[7],1,0,-0.20000000298023224
0,61,6,[7],2,11,-0.22499999403953552
0,61,7,[7],0,7,-0.0
0,61,8,[7],4,20,-0.0
0,61,9,[7],4,20,-0.0
0,61,10,[7],2,5,-0.0
0,61,11,[7],0,11,-0.0
0,61,12,[7],1,2,-0.0
0,61,13,[7],2,8,-0.0
0,61,14,[7],2,9,-1.0
0,61,15,[7],0,15,-0.0
0,61,16,[7],4,20,-0.0
0,61,17,[7],2,7,-0.0
0,61,18,[7],3,13,-0.07500000298023224
0,61,19,[7],0,19,-0.0
0,62,0,[7],1,5,-1.0
0,62,1,[7],3,16,-0.0
0,62,2,[7],1,7,-0.0
0,62,3,[7],2,13,-0.0
0,62,4,[7],2,14,-0.22499999403953552
0,62,5,[7],2,10,-0.10000000149011612
0,62,6,[7],0,6,-0.0
0,62,7,[7],3,17,-1.0
0,62,8,[7],1,3,-0.0
0,62,9,[7],2,14,-1.0
0,62,10,[7],2,5,-0.0
0,62,11,[7],3,16,-0.0
0,62,12,[7],2,7,-0.0
0,62,13,[7],0,13,-1.0
0,62,14,[7],0,14,-0.0
0,62,15,[7],0,15,-1.0
0,62,16,[7],0,16,-0.0
0,62,17,[7],4,20,-0.0
0,62,18,[7],2,8,-0.0
0,62,19,[7],2,9,-0.0
0,63,0,[7],4,20,-1.0
0,63,1,[7],1,6,-1.0
0,63,2,[7],3,17,-1.0
0,63,3,[7],1,8,-0.0
0,63,4,[7],2,14,-0.07500000298023224
0,63,5,[7],0,5,-0.0
0,63,6,[7],3,16,-0.0
0,63,7,[7],2,12,-0.07500000298023224
0,63,8,[7],1,3,-0.0
0,63,9,[7],1,4,-1.0
0,63,10,[7],3,15,-0.0
0,63,11,[7],4,20,-0.22499999403953552
0,63,12,[7],4,20,-0.0
0,63,13,[7],2,8,-1.0
0,63,14,[7],2,9,-1.0499999523162842
0,63,15,[7],4,20,-1.0499999523162842
0,63,16,[7],0,16,-0.05000000074505806
0,63,17,[7],2,7,-0.0
0,63,18,[7],3,13,-1.2000000476837158
0,63,19,[7],0,19,-0.20000000298023224
0,64,0,[7],1,5,-1.0
0,64,1,[7],0,1,-0.0
0,64,2,[7],0,2,-1.0
0,64,3,[7],3,18,-0.0
0,64,4,[7],0,4,-0.0
0,64,5,[7],1,0,-0.0
0,64,6,[7],2,11,-0.0
0,64,7,[7],4,20,-0.22499999403953552
0,64,8,[7],0,8,-1.0
0,64,9,[7],4,20,-0.0
0,64,10,[7],4,20,-0.0
0,64,11,[7],3,16,-0.0
0,64,12,[7],2,7,-0.0
0,64,13,[7],2,8,-0.0
0,64,14,[7],1,4,-0.22499999403953552
0,64,15,[7],3,10,-1.0
0,64,16,[7],3,11,-0.0
0,64,17,[7],2,7,-1.0
0,64,18,[7],0,18,-0.0
0,64,19,[7],1,4,-0.0
0,65,0,[7],0,0,-1.0
0,65,1,[7],1,6,-1.0
0,65,2,[7],1,7,-1.0
0,65,3,[7],2,13,-0.0
0,65,4,[7],1,9,-0.0
0,65,5,[7],3,15,-0.0
0,65,6,[7],3,16,-1.0
0,65,7,[7],2,12,-0.0
0,65,8,[7],0,8,-1.0
0,65,9,[7],1,4,-0.125
0,65,10,[7],1,0,-0.0
0,65,11,[7],4,20,-1.0
0,65,12,[7],1,2,-1.1749999523162842
0,65,13,[7],2,8,-0.0
0,65,14,[7],2,9,-0.0
0,65,15,[7],2,5,-0.0
0,65,16,[7],0,16,-0.22499999403953552
0,65,17,[7],0,17,-0.0
0,65,18,[7],0,18,-0.05000000074505806
0,65,19,[7],3,14,-0.07500000298023224
0,66,0,[7],1,5,-0.0
0,66,1,[7],0,1,-1.0
0,66,2,[7],2,12,-0.2750000059604645
0,66,3,[7],4,20,-0.0
0,66,4,[7],2,14,-0.0
0,66,5,[7],0,5,-0.0
0,66,6,[7],4,20,-0.0
0,66,7,[7],1,2,-1.0
0,66,8,[7],4,20,-1.0499999523162842
0,66,9,[7],2,14,-0.0
0,66,10,[7],0,10,-0.125
0,66,11,[7],4,20,-0.0
0,66,12,[7],0,12,-0.0
0,66,13,[7],3,18,-1.0
0,66,14,[7],1,4,-1.0
0,66,15,[7],3,10,-0.0
0,66,16,[7],0,16,-0.15000000596046448
0,66,17,[7],0,17,-0.0
0,66,18,[7],3,13,-0.0
0,66,19,[7],3,14,-0.22499999403953552
0,67,0,[7],0,0,-1.0
0,67,1,[7],0,1,-0.0
0,67,2,[7],3,17,-0.0
0,67,3,[7],4,20,-0.20000000298023224
0,67,4,[7],0,4,-0.125
0,67,5,[7],1,0,-0.0
0,67,6,[7],0,6,-1.0
0,67,7,[7],1,2,-0.0
0,67,8,[7],2,13,-0.22499999403953552
0,67,9,[7],0,9,-0.0
0,67,10,[7],4,20,-0.0
0,67,11,[7],3,16,-1.0
0,67,12,[7],0,12,-0.0
0,67,13,[7],4,20,-0.0
0,67,14,[7],4,20,-1.0
0,67,15,[7],3,10,-0.0
0,67,16,[7],1,1,-0.0
0,67,17,[7],1,2,-1.0
0,67,18,[7],3,13,-1.0750000476837158
0,67,19,[7],0,19,-0.0
0,68,0,[7],3,15,-0.0
0,68,1,[7],0,1,-0.20000000298023224
0,68,2,[7],4,20,-0.0
0,68,3,[7],2,13,-0.0
0,68,4,[7],0,4,-0.0
0,68,5,[7],4,20,-0.0
0,68,6,[7],2,11,-0.05000000074505806
0,68,7,[7],3,17,-1.0
0,68,8,[7],4,20,-0.0
0,68,9,[7],0,9,-0.0
0,68,10,[7],1,0,-0.0
0,68,11,[7],1,1,-0.0
0,68,12,[7],1,2,-0.0
0,68,13,[7],2,8,-0.0
0,68,14,[7],0,14,-0.0
0,68,15,[7],3,10,-0.0
0,68,16,[7],0,16,-0.07500000298023224
0,68,17,[7],1,2,-0.07500000298023224
0,68,18,[7],2,8,-0.22499999403953552
0,68,19,[7],4,20,-1.0
0,69,0,[7],0,0,-0.0
0,69,1,[7],0,1,-0.0
0,69,2,[7],1,7,-0.0
0,69,3,[7],0,3,-0.17499999701976776
0,69,4,[7],4,20,-0.0
0,69,5,[7],4,20,-0.20000000298023224
0,69,6,[7],4,20,-0.0
0,69,7,[7],1,2,-0.0
0,69,8,[7],1,3,-0.22499999403953552
0,69,9,[7],3,19,-0.4000000059604645
0,69,10,[7],0,10,-0.0
0,69,11,[7],4,20,-1.0
0,69,12,[7],0,12,-1.0
0,69,13,[7],3,18,-1.0
0,69,14,[7],4,20,-1.0
0,69,15,[7],3,10,-0.0
0,69,16,[7],4,20,-0.0
0,69,17,[7],3,12,-1.0
0,69,18,[7],0,18,-0.0
0,69,19,[7],2,9,-0.07500000298023224
0,70,0,[7],2,10,-0.0
0,70,1,[7],3,16,-0.0
0,70,2,[7],3,17,-0.0
0,70,3,[7],0,3,-0.0
0,70,4,[7],4,20,-0.15000000596046448
0,70,5,[7],4,20,-0.0
0,70,6,[7],2,11,-1.0
0,70,7,[7],2,12,-0.0
0,70,8,[7],0,8,-0.0
0,70,9,[7],3,19,-0.0
0,70,10,[7],2,5,-0.0
0,70,11,[7],4,20,-0.0
0,70,12,[7],3,17,-0.20000000298023224
0,70,13,[7],2,8,-1.0
0,70,14,[7],0,14,-0.0
0,70,15,[7],4,20,-0.0
0,70,16,[7],2,6,-0.0
0,70,17,[7],4,20,-1.0
0,70,18,[7],0,18,-1.0
0,70,19,[7],3,14,-0.0
0,71,0,[7],0,0,-1.0
0,71,1,[7],0,1,-1.0750000476837158
0,71,2,[7],4,20,-0.0
0,71,3,[7],1,8,-0.0
0,71,4,[7],4,20,-0.0
0,71,5,[7],0,5,-0.0
0,71,6,[7],1,1,-0.0
